outcome,strategy,feature,orientation,mode,quantile,threshold_high,threshold_low,rho_dev,dev2023_24_n,dev2023_24_coverage_pct,dev2023_24_up_calls,dev2023_24_down_calls,dev2023_24_exact_pct,dev2023_24_sign_n,dev2023_24_sign_pct,val2025_n,val2025_coverage_pct,val2025_up_calls,val2025_down_calls,val2025_exact_pct,val2025_sign_n,val2025_sign_pct,confirm2026_n,confirm2026_coverage_pct,confirm2026_up_calls,confirm2026_down_calls,confirm2026_exact_pct,confirm2026_sign_n,confirm2026_sign_pct,min_holdout_exact_pct,min_holdout_sign_pct,mean_holdout_coverage_pct
open_to_close,v3_vix_agree,vix_low,-1,both,0.9,-10.399999618530272,-15.239999771118164,-0.015684,33,9.68,17,16,42.42,28,50.0,46,18.62,27,19,43.48,36,55.56,34,21.66,9,25,26.47,23,39.13,26.47,39.13,20.14
open_to_close,v3_vix_agree,vix_low,-1,both,0.6,-12.100000381469728,-13.119999885559082,-0.015684,136,39.88,70,66,41.18,97,57.73,120,48.58,65,55,40.0,96,50.0,57,36.31,23,34,26.32,40,37.5,26.32,37.5,42.445
open_to_close,vix_direct,vix_ret10,-1,upper,0.9,12.517482083761012,,-0.035927,35,10.26,35,0,45.71,26,61.54,38,15.38,38,0,26.32,27,37.04,28,17.83,28,0,32.14,20,45.0,26.32,37.04,16.605
open_to_close,v3_vix_agree,vix_open,-1,both,0.75,-12.130000114440918,-14.68000030517578,-0.018337,83,24.34,43,40,45.78,63,60.32,80,32.39,51,29,35.0,62,45.16,46,29.3,13,33,26.09,33,36.36,26.09,36.36,30.845
open_to_close,vix_direct,vix_ret10,-1,lower,0.85,,-13.15042936097139,-0.035927,52,15.25,0,52,42.31,41,53.66,27,10.93,0,27,25.93,22,31.82,41,26.11,0,41,39.02,33,48.48,25.93,31.82,18.52
open_to_close,v3_vix_agree,vix_ret2,1,upper,0.7,3.6023054458032218,,0.019151,44,12.9,44,0,43.18,36,52.78,27,10.93,27,0,25.93,23,30.43,24,15.29,24,0,50.0,21,57.14,25.93,30.43,13.11
open_to_close,v3_vix_agree,vix_low,-1,both,0.925,-10.230000019073486,-15.775000095367432,-0.015684,23,6.74,12,11,56.52,20,65.0,42,17.0,24,18,38.1,32,50.0,31,19.75,8,23,25.81,21,38.1,25.81,38.1,18.375
open_to_close,v3_vix_agree,vix_low,-1,both,0.7,-11.539999961853027,-13.619999885559082,-0.015684,102,29.91,54,48,40.2,74,55.41,93,37.65,53,40,39.78,70,52.86,47,29.94,16,31,25.53,31,38.71,25.53,38.71,33.795
open_to_close,v3_vix_agree,vix_high,-1,both,0.7,-13.050000190734865,-15.079999923706056,-0.024635,105,30.79,54,51,42.86,78,57.69,98,39.68,64,34,35.71,75,46.67,51,32.48,18,33,25.49,35,37.14,25.49,37.14,36.08
open_to_close,v3_vix_gate,vix_low,-1,upper,0.85,-10.649999618530272,,-0.015684,52,15.25,25,27,44.23,39,58.97,57,23.08,31,26,43.86,44,56.82,20,12.74,12,8,25.0,12,41.67,25.0,41.67,17.91
open_to_close,v3_vix_agree,vix_high,-1,upper,0.6,-13.600000381469728,,-0.024635,71,20.82,71,0,46.48,51,64.71,67,27.13,67,0,38.81,52,50.0,28,17.83,28,0,25.0,18,38.89,25.0,38.89,22.479999999999997
open_to_close,v3_vix_agree,vix_ret10,-1,upper,0.7,4.896551987220498,,-0.035927,66,19.35,66,0,40.91,48,56.25,55,22.27,55,0,40.0,43,51.16,32,20.38,32,0,25.0,21,38.1,25.0,38.1,21.325
open_to_close,v3_vix_agree,vix_ret10,-1,upper,0.6,1.9809277732698471,,-0.035927,84,24.63,84,0,38.1,61,52.46,69,27.94,69,0,39.13,55,49.09,40,25.48,40,0,25.0,27,37.04,25.0,37.04,26.71
open_to_close,vix_direct,vix_ret10,-1,both,0.925,13.921905025271268,-22.485777576280263,-0.035927,52,15.25,26,26,38.46,37,54.05,32,12.96,24,8,25.0,26,30.77,44,28.03,21,23,36.36,34,47.06,25.0,30.77,20.495
open_to_close,v3_vix_agree,vix_open,-1,both,0.6,-13.039999961853027,-14.020000457763672,-0.018337,134,39.3,69,65,44.03,98,60.2,108,43.72,66,42,38.89,84,50.0,58,36.94,23,35,24.14,41,34.15,24.14,34.15,40.33
open_to_close,v3_vix_agree,vix_open,-1,both,0.7,-12.510000228881838,-14.43000030517578,-0.018337,102,29.91,53,49,43.14,73,60.27,95,38.46,60,35,36.84,71,49.3,51,32.48,17,34,23.53,35,34.29,23.53,34.29,35.47
open_to_close,vix_direct,vix_range_mean20,-1,both,0.85,-8.526325847320896,-15.434330244593871,-0.03813,104,30.5,52,52,35.58,71,52.11,85,34.41,85,0,37.65,67,47.76,30,19.11,16,14,23.33,22,31.82,23.33,31.82,26.759999999999998
open_to_close,vix_direct,vix_high,-1,upper,0.6,-13.600000381469728,,-0.024635,137,40.18,137,0,38.69,95,55.79,130,52.63,130,0,39.23,104,49.04,56,35.67,56,0,23.21,37,35.14,23.21,35.14,44.150000000000006
open_to_close,vix_direct,vix_range_mean5,-1,both,0.85,-7.244299340361098,-16.593255861516973,-0.03979,104,30.5,52,52,39.42,76,53.95,60,24.29,58,2,40.0,50,48.0,22,14.01,11,11,22.73,15,33.33,22.73,33.33,19.15
open_to_close,v3_vix_agree,vix_ret10,-1,upper,0.75,6.479627586682268,,-0.035927,57,16.72,57,0,40.35,42,54.76,45,18.22,45,0,37.78,36,47.22,27,17.2,27,0,22.22,19,31.58,22.22,31.58,17.71
open_to_close,vix_direct,vix_range_mean10,-1,both,0.8,-8.080548305942015,-14.934330881136301,-0.040878,138,40.47,69,69,37.68,97,53.61,75,30.36,73,2,28.0,55,38.18,23,14.65,12,11,21.74,18,27.78,21.74,27.78,22.505
open_to_close,vix_direct,vix_low,-1,upper,0.6,-12.100000381469728,,-0.015684,137,40.18,137,0,37.23,92,55.43,124,50.2,124,0,38.71,100,48.0,56,35.67,56,0,21.43,34,35.29,21.43,35.29,42.935
open_to_close,vix_direct,vix_ret10,-1,upper,0.925,13.921905025271268,,-0.035927,26,7.62,26,0,38.46,17,58.82,24,9.72,24,0,20.83,18,27.78,21,13.38,21,0,28.57,14,42.86,20.83,27.78,11.55
open_to_close,vix_direct,vix_open,-1,upper,0.6,-13.039999961853027,,-0.018337,138,40.47,138,0,35.51,93,52.69,130,52.63,130,0,37.69,104,47.12,54,34.39,54,0,20.37,34,32.35,20.37,32.35,43.510000000000005
open_to_close,v3_vix_agree,vix_low,-1,upper,0.6,-12.100000381469728,,-0.015684,70,20.53,70,0,41.43,47,61.7,65,26.32,65,0,38.46,51,49.02,23,14.65,23,0,17.39,13,30.77,17.39,30.77,20.485
open_to_close,vix_direct,vix_low,-1,upper,0.75,-11.210000038146973,,-0.015684,86,25.22,86,0,37.21,59,54.24,85,34.41,85,0,40.0,68,50.0,35,22.29,35,0,17.14,21,28.57,17.14,28.57,28.349999999999998
open_to_close,vix_direct,vix_open,-1,upper,0.7,-12.510000228881838,,-0.018337,103,30.21,103,0,35.92,70,52.86,119,48.18,119,0,36.97,93,47.31,43,27.39,43,0,16.28,25,28.0,16.28,28.0,37.785
open_to_close,vix_direct,vix_low,-1,upper,0.8,-10.949999809265137,,-0.015684,69,20.23,69,0,37.68,49,53.06,79,31.98,79,0,43.04,63,53.97,27,17.2,27,0,14.81,17,23.53,14.81,23.53,24.59
open_to_close,vix_direct,vix_low,-1,upper,0.7,-11.539999961853027,,-0.015684,104,30.5,104,0,38.46,73,54.79,99,40.08,99,0,38.38,76,50.0,41,26.11,41,0,14.63,23,26.09,14.63,26.09,33.095
open_to_close,v3_vix_agree,vix_open,-1,upper,0.6,-13.039999961853027,,-0.018337,69,20.23,69,0,42.03,47,61.7,66,26.72,66,0,36.36,51,47.06,23,14.65,23,0,13.04,14,21.43,13.04,21.43,20.685
