date,ClientType,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts,Total Short Contracts
2025-01-27,TOTAL,838559,838559,7226436,7226436,12520571,8127310,12520571,8127310,4145229,2373966,4145229,2373966,35232072,35232072
2025-01-28,Client,418141,161501,2529108,341548,6894124,5271024,7575769,5651996,2557974,795100,1304420,995441,18465471,16030675
2025-01-28,DII,134226,114368,271242,4174243,70,123808,0,0,3248,0,325254,0,532594,4613865
2025-01-28,FII,117497,354183,3545498,2257197,2087027,1996036,1700137,1828025,382390,468731,710978,408057,8597179,7258577
2025-01-28,Pro,62226,102038,892117,464977,2586806,2318108,2292121,2228954,1105202,1114520,1708162,974853,8078978,7771104
2025-01-28,TOTAL,732090,732090,7237965,7237965,11568027,9708975,11568027,9708975,4048814,2378351,4048814,2378351,35674222,35674222
2025-01-29,Client,375392,145543,2510152,327533,6295570,5616475,7246718,6120773,2274924,787186,1245232,957346,17859699,16043145
2025-01-29,DII,99472,62018,284768,4162113,70,102475,0,0,3248,0,316723,0,490033,4540854
2025-01-29,FII,110646,334836,3576994,2245262,2323469,2281236,1719264,1922429,397108,502973,698320,399458,9192426,7319569
2025-01-29,Pro,52651,95764,856323,493329,2687308,2564028,2340435,2521013,1163572,1110924,1578577,1044279,8434805,8073396
2025-01-29,TOTAL,638161,638161,7228237,7228237,11306416,10564214,11306416,10564214,3838852,2401083,3838852,2401083,35976963,35976963
2025-01-30,Client,243116,93829,2474001,260125,997086,864123,1011292,1061247,898293,405460,509191,529880,5882078,3465564
2025-01-30,DII,68071,49295,145366,4005566,70,27664,0,0,633,0,2460,0,241804,4057321
2025-01-30,FII,24718,197727,3424273,2272783,404897,416492,389723,286397,56340,87944,127823,71993,4414664,3346446
2025-01-30,Pro,32653,27707,691205,196371,451854,474976,452892,435610,375747,500371,691539,391902,2526806,2196022
2025-01-30,TOTAL,368558,368558,6734845,6734845,1853907,1783255,1853907,1783255,1331013,993775,1331013,993775,13065352,13065352
2025-01-31,Client,239269,97770,2446913,258454,1541567,1505308,1414723,1573407,1065166,508564,600183,582429,7306786,4526966
2025-01-31,DII,70858,55704,152517,4031547,70,31690,0,0,1033,0,63999,0,256168,4151250
2025-01-31,FII,27141,201383,3420894,2197180,561236,511026,655586,485316,91503,133517,214842,119001,4745317,3873308
2025-01-31,Pro,46427,28838,669061,202204,663882,639844,696446,629144,538845,591679,817523,532330,3149738,2906485
2025-01-31,TOTAL,383695,383695,6689385,6689385,2766754,2687868,2766754,2687868,1696547,1233760,1696547,1233760,15458009,15458009
2025-02-03,Client,244573,98840,2508631,298023,2741422,2150769,2529125,2226935,1598067,630519,820850,738305,9873981,6712079
2025-02-03,DII,68365,49328,185901,4038400,1920,31690,0,0,4520,0,176089,0,292396,4263817
2025-02-03,FII,24408,208525,3426291,2235678,685051,628750,870383,640782,137807,170299,312934,180882,5072606,4449184
2025-02-03,Pro,44093,24746,714166,262888,960235,949296,989120,892788,695339,763453,1125860,645084,4126583,3940486
2025-02-03,TOTAL,381439,381439,6834989,6834989,4388628,3760505,4388628,3760505,2435733,1564271,2435733,1564271,19365565,19365565
2025-02-04,Client,222854,88359,2456442,308199,2358751,2771409,2301149,2634415,1598571,712929,869811,779159,10120955,6981092
2025-02-04,DII,68219,59314,202202,4024616,1920,31677,0,0,5184,0,249984,0,309202,4333914
2025-02-04,FII,38700,192104,3447168,2134012,697341,687826,785944,735818,154340,186156,359349,201734,5211531,4408961
2025-02-04,Pro,33955,23951,652797,291782,903199,898254,874118,1018933,799923,773174,1078874,691366,4061302,3979024
2025-02-04,TOTAL,363728,363728,6758609,6758609,3961211,4389166,3961211,4389166,2558018,1672259,2558018,1672259,19702991,19702991
2025-02-05,Client,221739,88790,2483848,306001,2869028,2820133,2689900,2685066,1716816,767360,928260,836087,10878924,7534104
2025-02-05,DII,68115,59314,215736,4028023,1920,31677,0,0,5184,0,277306,0,322632,4364643
2025-02-05,FII,42167,191515,3427784,2151850,768846,749243,909107,852227,169156,206327,391592,218373,5363523,4714663
2025-02-05,Pro,29584,21986,657968,299462,1098185,955625,1138973,1019385,840723,805925,1134721,725152,4388010,4339679
2025-02-05,TOTAL,361605,361605,6785336,6785336,4737980,4556677,4737980,4556677,2731879,1779612,2731879,1779612,20953089,20953089
2025-02-06,Client,227763,87919,2543657,308087,1517474,1394307,1564873,1618212,1979296,781391,991581,887543,8443888,5458216
2025-02-06,DII,68084,59364,220528,4045352,70,21614,0,0,5084,0,319761,0,315380,4424477
2025-02-06,FII,38444,194579,3429465,2256981,524891,542163,508875,389933,188043,227087,434332,241956,4950093,4026656
2025-02-06,Pro,30343,22772,706047,289277,768222,684908,736909,634846,844310,865077,1271059,744056,3898907,3698919
2025-02-06,TOTAL,364634,364634,6899697,6899697,2810658,2642991,2810658,2642991,3016733,1873555,3016733,1873555,17608268,17608268
2025-02-07,Client,226215,87421,2552442,313942,2106339,1614047,2194692,1891898,2098689,800483,1059804,906829,9398216,6454586
2025-02-07,DII,68477,57794,223119,4057831,70,16219,0,0,5084,0,354620,0,312969,4470245
2025-02-07,FII,38229,200697,3450833,2276138,561804,598457,524497,426563,192040,232486,440452,244762,5073849,4113109
2025-02-07,Pro,34740,21749,718863,297346,957092,810079,906116,720342,881161,891609,1322098,772987,4293544,4040638
2025-02-07,TOTAL,367661,367661,6945257,6945257,3625305,3038803,3625305,3038803,3176974,1924578,3176974,1924578,19078578,19078578
2025-02-10,Client,236141,90960,2580403,321625,2592148,1758575,2679242,2097821,2327892,786472,1116039,932336,10281631,7238023
2025-02-10,DII,67838,56124,225123,4085235,70,14619,0,0,4734,0,362355,0,312384,4503714
2025-02-10,FII,36690,210176,3435202,2295100,586643,643738,537302,448660,202902,241937,474694,264074,5147113,4230006
2025-02-10,Pro,40429,23838,756673,295441,1132243,904652,1094560,775105,867803,932871,1450243,764870,4634672,4404057
2025-02-10,TOTAL,381098,381098,6997401,6997401,4311105,3321585,4311105,3321585,3403331,1961280,3403331,1961280,20375800,20375800
2025-02-11,Client,247832,101371,2587179,316601,3129276,1824215,3132280,2173601,2502581,735587,1140126,931996,11026670,7795975
2025-02-11,DII,68319,52564,228866,4119358,70,14247,0,0,4734,0,373705,0,316236,4545627
2025-02-11,FII,36747,221195,3442298,2317411,637865,692555,586643,479464,223025,252156,514669,290914,5284646,4410296
2025-02-11,Pro,52296,30064,798217,303190,1197906,974654,1246194,852607,858121,980773,1559961,745606,4861967,4737622
2025-02-11,TOTAL,405194,405194,7056560,7056560,4965117,3505671,4965117,3505671,3588461,1968516,3588461,1968516,21489520,21489520
2025-02-12,Client,246805,102907,2580437,317539,3270916,2184107,3209342,2443651,2590136,746904,1188077,927880,11619305,8189396
2025-02-12,DII,76172,49949,225417,4171479,70,14984,0,0,4594,0,386251,0,321237,4607679
2025-02-12,FII,40458,227279,3481825,2304700,656495,673625,618351,475534,240341,267069,561517,305794,5359813,4493175
2025-02-12,Pro,47086,30386,811663,305624,1132786,983371,1232575,936902,895283,998929,1594509,779228,4869118,4879225
2025-02-12,TOTAL,410521,410521,7099342,7099342,5060268,3856087,5060268,3856087,3730354,2012902,3730354,2012902,22169474,22169474
2025-02-13,Client,244028,104464,2575771,331209,1990433,1435712,2003181,1760017,2661636,792868,1226264,943773,9700449,6368908
2025-02-13,DII,75908,49949,231941,4174346,70,14984,0,0,4524,0,390245,0,327427,4614540
2025-02-13,FII,42684,226273,3485053,2283556,480817,554308,431133,336740,252419,266925,605535,334887,5082206,4218125
2025-02-13,Pro,47732,29666,819865,323519,831117,787184,868123,695431,923225,1014536,1619760,795669,4423660,4332169
2025-02-13,TOTAL,410352,410352,7112630,7112630,3302438,2792188,3302438,2792188,3841804,2074329,3841804,2074329,19533741,19533741
2025-02-14,Client,249010,106408,2544016,332810,2647115,1649498,2713633,2055260,2839351,743881,1254163,941270,10672871,7403544
2025-02-14,DII,75443,53069,232846,4193471,70,14984,0,0,4647,180,397076,0,328170,4643616
2025-02-14,FII,43202,232541,3507963,2295709,566240,640303,512163,378651,275097,266795,642391,374716,5299600,4436172
2025-02-14,Pro,57149,32786,876528,339363,1088290,914866,1075919,785739,923344,1071399,1748809,766269,4931577,4748886
2025-02-14,TOTAL,424804,424804,7161353,7161353,4301716,3219650,4301716,3219650,4042439,2082255,4042439,2082255,21232217,21232217
2025-02-17,Client,248720,107978,2547814,337330,2697977,2037938,2824371,2384336,2860260,812379,1286786,949379,11205088,7890180
2025-02-17,DII,74382,53077,235188,4244655,70,14984,0,0,4647,180,391483,0,329451,4689215
2025-02-17,FII,44423,230123,3546805,2286860,573802,649153,524490,389979,290513,280946,671046,386025,5385643,4488523
2025-02-17,Pro,55606,31953,892802,353764,1112351,966171,1035339,893931,958776,1056542,1764881,814643,5042248,4894512
2025-02-17,TOTAL,423131,423131,7222609,7222609,4384200,3668246,4384200,3668246,4114196,2150047,4114196,2150047,21962430,21962430
2025-02-18,Client,247754,105138,2545815,341555,3031844,2133637,3126118,2508396,2898137,820653,1302938,952918,11677840,8337063
2025-02-18,DII,73748,53012,239502,4230890,70,14984,0,0,4677,180,389318,0,333161,4673220
2025-02-18,FII,43508,230840,3546932,2288206,591630,678049,545230,405155,313019,294463,671914,406665,5467601,4548010
2025-02-18,Pro,57198,33218,901948,373546,1148028,981614,1100224,894732,944650,1058786,1796313,814499,5092225,5012533
2025-02-18,TOTAL,422208,422208,7234197,7234197,4771573,3808283,4771573,3808283,4160483,2174082,4160483,2174082,22570826,22570826
2025-02-19,Client,248354,104447,2561036,335773,3180520,2340374,3218484,2637113,2823179,867227,1301630,962837,12020690,8560284
2025-02-19,DII,76663,51212,239654,4249252,70,14984,0,0,4677,180,392468,0,336228,4692932
2025-02-19,FII,44770,230303,3563970,2288350,627494,672286,568668,404278,329918,314962,685155,407509,5553400,4584264
2025-02-19,Pro,52519,36344,926790,418075,1160933,974243,1181865,960495,977128,1043716,1755649,855739,5135329,5208167
2025-02-19,TOTAL,422306,422306,7291450,7291450,4969017,4001887,4969017,4001887,4134902,2226085,4134902,2226085,23045647,23045647
2025-02-20,Client,250698,103887,2552153,334557,2262692,1656854,2271099,1998247,2718545,906122,1293855,964944,10347064,6966589
2025-02-20,DII,81057,51208,244512,4249869,70,14984,0,0,4677,180,393990,0,345480,4695067
2025-02-20,FII,43775,235979,3582076,2273554,504014,576591,466784,313549,343153,327133,689148,405979,5376742,4384993
2025-02-20,Pro,54336,38792,932413,453174,841633,830455,870526,767087,993912,1024608,1683294,887120,4677357,4699993
2025-02-20,TOTAL,429866,429866,7311154,7311154,3608409,3078884,3608409,3078884,4060287,2258043,4060287,2258043,20746643,20746643
2025-02-21,Client,253223,114331,2566432,333507,2881504,1851496,2889335,2267062,2740076,849109,1298669,963759,11141840,7866663
2025-02-21,DII,80041,51208,247202,4244883,70,14984,0,0,4677,180,394990,0,347154,4691081
2025-02-21,FII,41129,234020,3572785,2286792,581744,662780,555308,383346,369405,351899,701849,425672,5579742,4586988
2025-02-21,Pro,61668,36502,917361,438598,1039151,942342,1057826,821193,1004795,1057617,1723445,869374,5022934,4946938
2025-02-21,TOTAL,436061,436061,7303780,7303780,4502469,3471602,4502469,3471602,4118953,2258805,4118953,2258805,22091670,22091670
2025-02-24,Client,263109,114389,2559418,336493,3484830,2106559,3367981,2452214,2689319,847023,1261612,948830,11950259,8481519
2025-02-24,DII,80328,51018,247948,4282387,70,12984,0,0,4677,180,394990,0,346187,4728395
2025-02-24,FII,44402,245292,3592999,2280952,826414,872668,822725,590312,375339,358175,699910,428389,6069997,5067580
2025-02-24,Pro,61651,38791,889517,390050,1151727,978980,1272335,928665,979590,1047766,1692413,875925,5109231,5198179
2025-02-24,TOTAL,449490,449490,7289882,7289882,5463041,3971191,5463041,3971191,4048925,2253144,4048925,2253144,23475674,23475674
2025-02-25,Client,258745,109970,2531703,327100,3363739,2269564,3253671,2517199,2428848,776543,1161738,900878,11629142,8270555
2025-02-25,DII,80604,55018,250082,4277499,70,10984,0,0,5677,0,394090,0,347417,4726607
2025-02-25,FII,51630,251208,3606249,2259825,905778,1028325,903430,771324,385037,349139,671855,412633,6326159,5270275
2025-02-25,Pro,64812,39595,843346,366956,1173816,969450,1286302,989801,977268,1058103,1569147,870274,5086795,5122075
2025-02-25,TOTAL,455791,455791,7231380,7231380,5443403,4278323,5443403,4278323,3796830,2183785,3796830,2183785,23389512,23389512
2025-02-27,Client,216890,80600,2357766,286825,1229145,1053687,1359503,1402435,750057,402160,433692,525682,6009705,4088736
2025-02-27,DII,79508,53018,160669,4113598,70,10735,0,0,1480,0,2350,0,252462,4168966
2025-02-27,FII,41784,215318,3486150,2086503,393097,489910,310606,228293,97558,103835,124893,125309,4612334,3090922
2025-02-27,Pro,42267,31513,677348,195007,527320,560261,479523,483866,341114,511690,629274,366694,2660000,2185877
2025-02-27,TOTAL,380449,380449,6681933,6681933,2149632,2114593,2149632,2114593,1190209,1017685,1190209,1017685,13534501,13534501
2025-02-28,Client,237356,92027,2380118,281168,2169993,1357063,2279534,1750673,1017027,452696,552609,613943,7614252,5569954
2025-02-28,DII,86986,47435,167332,4195062,70,13902,0,0,1480,0,26108,0,269770,4268605
2025-02-28,FII,41136,229727,3574400,2116610,531870,676796,468611,432487,122562,150789,216240,166202,5097553,3629877
2025-02-28,Pro,43745,40034,697837,226847,913507,862390,867295,726990,479325,654495,825437,477835,3651298,3164438
2025-02-28,TOTAL,409223,409223,6819687,6819687,3615439,2910150,3615439,2910150,1620394,1257980,1620394,1257980,16632874,16632874
2025-03-03,Client,242627,100768,2426210,335702,2391529,1722564,2550391,2033460,1133103,527820,642001,661594,8443853,6323915
2025-03-03,DII,87681,44305,170227,4231662,3470,13977,0,0,2105,0,42478,0,277460,4318445
2025-03-03,FII,43895,231687,3635110,2129942,579075,705798,515981,472525,153194,162861,245434,214540,5279933,3810110
2025-03-03,Pro,48939,46382,701266,235507,1082269,907202,989971,843556,543377,722487,901866,537034,4005540,3554316
2025-03-03,TOTAL,423142,423142,6932813,6932813,4056343,3349541,4056343,3349541,1831779,1413168,1831779,1413168,18006786,18006786
2025-03-04,Client,248728,101527,2455631,379363,2526253,2022491,2748345,2375806,1217515,587574,713178,710940,9058192,7029159
2025-03-04,DII,87912,41005,171463,4234839,4870,13050,0,0,2105,0,53082,0,279400,4328926
2025-03-04,FII,46943,234366,3653109,2103486,653091,802644,518692,485956,179336,173907,262036,251303,5509030,3855838
2025-03-04,Pro,42889,49574,689366,251881,1110461,959716,1027638,936139,595859,775432,966519,574670,4173723,3806421
2025-03-04,TOTAL,426472,426472,6969569,6969569,4294674,3797901,4294674,3797901,1994815,1536913,1994815,1536913,19020344,19020344
2025-03-05,Client,250774,101860,2473896,402844,2425090,2536434,2699005,2809123,1170959,662378,770410,750051,9519532,7533293
2025-03-05,DII,89196,41538,176820,4237113,4870,13593,0,0,2747,0,60203,0,287226,4338854
2025-03-05,FII,48788,233366,3652948,2075972,732056,895318,577455,598436,192733,180598,282510,259543,5702441,4027282
2025-03-05,Pro,42206,54200,689028,276763,1220434,1142322,1105990,1180109,676959,786124,930275,619506,4557073,4166844
2025-03-05,TOTAL,430964,430964,6992692,6992692,4382451,4587667,4382451,4587667,2043398,1629100,2043398,1629100,20066273,20066273
2025-03-06,Client,242505,100936,2473178,418660,1501303,1695092,1787758,2011331,1234267,722028,839405,791986,7868373,5950077
2025-03-06,DII,98910,42636,183894,4202795,4870,12093,0,0,3103,0,68277,0,302870,4313708
2025-03-06,FII,51135,225490,3636896,2035968,532055,658914,385016,392152,208602,194858,309224,267783,5282460,3615633
2025-03-06,Pro,38024,61512,664807,301352,925632,926169,791086,888785,715046,782480,944112,639597,4052158,3626445
2025-03-06,TOTAL,430574,430574,6958775,6958775,2963861,3292268,2963861,3292268,2161018,1699366,2161018,1699366,17505862,17505862
2025-03-07,Client,241454,100737,2500186,440750,2030884,2096607,2323134,2436254,1343270,762083,895309,838077,8974484,7034261
2025-03-07,DII,98954,44236,190358,4188027,4870,12093,0,0,3303,0,79287,0,309578,4311550
2025-03-07,FII,51584,227742,3611711,2037483,657621,837641,474837,520415,218475,212159,332874,273898,5589191,3867249
2025-03-07,Pro,38629,57906,679626,315621,1103988,1072410,999392,1062082,738844,804234,996422,666501,4437731,4097924
2025-03-07,TOTAL,430621,430621,6981881,6981881,3797363,4018751,3797363,4018751,2303892,1778476,2303892,1778476,19310984,19310984
2025-03-10,Client,249674,113513,2514436,468326,2556477,2114269,2750477,2501703,1525836,773944,943750,867549,9734636,7645318
2025-03-10,DII,98694,44369,194908,4154517,2175,14209,0,0,3383,0,116537,0,313369,4315423
2025-03-10,FII,51147,230626,3590713,2037240,750958,882920,555812,548702,230318,231593,368791,279842,5737649,4021013
2025-03-10,Pro,38288,49295,706816,346790,1172812,1089316,1176133,1050309,765249,825628,1095708,683774,4598109,4402009
2025-03-10,TOTAL,437803,437803,7006873,7006873,4482421,4100714,4482421,4100714,2524786,1831165,2524786,1831165,20383762,20383762
2025-03-11,Client,253917,116552,2518077,482776,2588445,2622791,2873879,2985590,1610645,818692,994832,884934,10412567,8338563
2025-03-11,DII,103611,44602,197218,4168162,2126,14318,0,0,3628,0,138316,0,320901,4351080
2025-03-11,FII,51820,230791,3609627,2059159,833821,1042012,583037,634059,246479,252237,402753,296940,6035995,4206739
2025-03-11,Pro,38456,55859,724842,339667,1205906,1227349,1173382,1286820,801774,821618,1126625,710673,4819945,4693026
2025-03-11,TOTAL,447804,447804,7049764,7049764,4630297,4906469,4630297,4906469,2662526,1892547,2662526,1892547,21589408,21589408
2025-03-12,Client,256338,112916,2534538,507409,2973341,2654904,3146060,2954076,1740943,839434,1033185,900197,10999499,8653843
2025-03-12,DII,103755,44602,204614,4147923,1575,14277,0,0,4128,0,162944,0,328349,4355469
2025-03-12,FII,51136,234617,3622467,2061375,881065,1077536,662085,689396,250579,263066,443305,307991,6145849,4398770
2025-03-12,Pro,38367,57461,717153,362065,1242652,1184558,1290488,1287803,820029,838416,1176245,732728,4841175,4906790
