date,ClientType,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts,Total Short Contracts
2026-04-23,FII,40350,47950,2467736,2541173,1982766,1880062,2021074,1850539,357885,204041,351743,192091,6932840,7004570
2026-04-23,Pro,42192,33360,980340,967312,11804121,10203586,11836419,10088982,4350634,2662787,4427098,2618927,30043660,29972098
2026-04-23,TOTAL,181696,181696,4916597,4916597,22698777,20010381,22698777,20010381,6763145,3713055,6763145,3713055,58283651,58283651
2026-04-24,Client,93289,82174,860843,784165,17144497,18272313,17165171,18344476,2213096,1284083,2120713,1293644,39868121,39790343
2026-04-24,DII,35719,37892,750486,803902,25,602,645,2300,17231,2935,19101,2306,806998,866146
2026-04-24,FII,52806,65971,2668316,2697622,2540022,2331539,2519913,2323197,369594,203135,395327,240454,8165412,8242484
2026-04-24,Pro,43848,39625,991859,985815,22073634,21574182,22072449,21508663,4701232,3133488,4766012,3087237,52518243,52459801
2026-04-24,TOTAL,225662,225662,5271504,5271504,41758178,42178636,41758178,42178636,7301153,4623641,7301153,4623641,101358774,101358774
2026-04-27,Client,90248,97860,960752,964098,27851805,25444850,27897679,25296717,2123325,968197,2293168,923985,57439177,57473507
2026-04-27,DII,49837,50940,939976,946205,1270,15351,320,12051,27163,9457,18769,1915,1043054,1030200
2026-04-27,FII,75834,77736,1902647,1869946,4379039,4691164,4356867,4747222,349532,202482,365628,202515,11600698,11619914
2026-04-27,Pro,43298,32681,1097987,1121113,38872165,38281706,38849413,38377081,5055060,2732144,4877515,2783865,86082360,86041668
2026-04-27,TOTAL,259217,259217,4901362,4901362,71104279,68433071,71104279,68433071,7555080,3912280,7555080,3912280,156165289,156165289
2026-04-28,Client,131416,109943,986133,979053,70568283,74742302,70426786,75131465,1429661,676169,1543290,702531,148533964,148893068
2026-04-28,DII,4208,6081,768084,749652,958,28080,700,15110,45341,14039,24710,2370,860710,798623
2026-04-28,FII,40790,60209,611176,653578,11804391,12960963,11939725,12908304,125687,86784,137123,89048,25629791,25787987
2026-04-28,Pro,51834,52015,1022177,1005287,133976289,137784740,133982710,137461206,2984509,1761180,2880075,1744223,277580729,277125516
2026-04-28,TOTAL,228248,228248,3387570,3387570,216349921,225516085,216349921,225516085,4585198,2538172,4585198,2538172,452605194,452605194
2026-04-29,Client,80075,87071,403354,407008,10684064,9558097,10740196,9536204,1235701,459261,1177126,474386,22420552,22421991
2026-04-29,DII,967,683,77544,86836,4230,2466,320,2050,257,1634,31003,1214,87098,122106
2026-04-29,FII,16188,16568,327164,318686,1752855,1906337,1767095,1916698,173505,123439,181868,117433,4299488,4318348
2026-04-29,Pro,39440,32348,462988,458520,12831376,10971120,12764914,10983068,2202334,1284647,2221800,1275948,27791905,27736598
2026-04-29,TOTAL,136670,136670,1271050,1271050,25272525,22438020,25272525,22438020,3611797,1868981,3611797,1868981,54599043,54599043
2026-04-30,Client,88185,75589,397962,353438,10226705,9756486,10255367,9920434,1071879,447642,965482,509906,21988859,22080216
2026-04-30,DII,823,7858,77064,116255,318,13842,3291,4536,71,1729,30257,481,93847,162678
2026-04-30,FII,14696,28114,353981,384079,2568775,2525354,2573055,2499140,177449,107256,180989,107404,5747511,5772781
2026-04-30,Pro,44701,36844,503314,478549,14322449,12585460,14286534,12457032,2077240,1324446,2149911,1263282,30857610,30672152
2026-04-30,TOTAL,148405,148405,1332321,1332321,27118247,24881142,27118247,24881142,3326639,1881073,3326639,1881073,58687827,58687827
2026-05-04,Client,73829,65465,396469,355633,33798905,33145697,33711629,33083370,1314156,474494,1235619,455036,69203550,68906752
2026-05-04,DII,242,41,71458,108715,1040,9300,2056,50,31,225,62927,977,82296,174766
2026-05-04,FII,11645,19741,356937,349905,5876440,6436502,5842668,6444635,171933,112952,185461,114799,12966409,12957209
2026-05-04,Pro,33453,33922,477786,488397,44222063,52131048,44342095,52194492,2451484,1323520,2453597,1340379,100639354,100852882
2026-05-04,TOTAL,119169,119169,1302650,1302650,83898448,91722547,83898448,91722547,3937604,1911191,3937604,1911191,182891609,182891609
2026-05-05,Client,65633,62451,311765,279439,74593364,71472688,74858011,71397076,1100505,382106,1048443,393245,147926061,148038665
2026-05-05,DII,84,3339,67809,83612,376,547,698,3474,159,1057,45752,1039,70032,137914
2026-05-05,FII,7723,13284,305088,319654,12379419,11112883,12360377,11301537,170339,99607,178802,96891,24075059,24270545
2026-05-05,Pro,32152,26518,390587,392544,147885561,127311529,147639634,127195560,2155678,1162095,2153684,1153690,278937602,278561630
2026-05-05,TOTAL,105592,105592,1075249,1075249,234858720,209897647,234858720,209897647,3426681,1644865,3426681,1644865,451008754,451008754
2026-05-06,Client,96741,108125,504174,477020,13159740,12309429,13343087,12241841,1742429,617926,1804225,593567,28430439,28567865
2026-05-06,DII,842,202,79810,112256,514,2340,300,1906,224,1464,41113,1070,85194,156847
2026-05-06,FII,23401,19863,399145,391377,2507412,2886957,2490348,2912844,262443,161470,260411,165168,6240828,6240011
2026-05-06,Pro,52163,44957,562419,564895,16148133,16630824,15982064,16672959,3405356,1771946,3304703,1793001,38570841,38362579
2026-05-06,TOTAL,173147,173147,1545548,1545548,31815799,31829550,31815799,31829550,5410452,2552806,5410452,2552806,73327302,73327302
2026-05-07,Client,68039,58214,408769,363318,11193889,10029926,11084313,10174173,1497955,514863,1417004,516372,23713441,23613394
2026-05-07,DII,1553,406,98789,68099,0,0,0,7200,109,600,17521,717,101051,93943
2026-05-07,FII,11914,13267,319770,376900,2213006,2426957,2279486,2405175,217310,125886,215453,127652,5314843,5417933
2026-05-07,Pro,30093,39712,463835,482846,13875374,13135505,13918470,13005840,2698447,1511365,2763843,1507973,31714619,31718684
2026-05-07,TOTAL,111599,111599,1291163,1291163,27282269,25592388,27282269,25592388,4413821,2152714,4413821,2152714,60843954,60843954
2026-05-08,Client,59908,50144,404178,357377,17970864,19085375,17921433,19107890,1742354,628088,1601190,656109,39890767,39694143
2026-05-08,DII,2774,568,67920,81962,0,740,30,2326,4051,0,29464,205,75485,114555
2026-05-08,FII,8501,22665,314611,373638,2754013,2957407,2747248,2949640,233540,126914,241802,126889,6394986,6461882
2026-05-08,Pro,32945,30751,468706,442438,20544238,20828217,20600404,20811883,3052820,1702366,3160309,1674165,46629292,46719950
2026-05-08,TOTAL,104128,104128,1255415,1255415,41269115,42871739,41269115,42871739,5032765,2457368,5032765,2457368,92990530,92990530
2026-05-11,Client,72061,64710,353357,338309,27140706,29061488,27002595,29035406,1587358,661720,1415944,690326,58876690,58547290
2026-05-11,DII,750,2177,71970,90390,75,1815,400,3515,657,244,23132,110,75511,119724
2026-05-11,FII,14113,24970,325672,349900,4039885,4596218,4088507,4569575,259395,145407,278930,130128,9380690,9442010
2026-05-11,Pro,37155,32222,464436,436836,38698637,37028334,38787801,37079359,3008850,1779174,3138254,1765981,81016586,81240453
2026-05-11,TOTAL,124079,124079,1215435,1215435,69879303,70687855,69879303,70687855,4856260,2586545,4856260,2586545,149349477,149349477
2026-05-12,Client,90612,69523,351823,365777,65979251,74610751,65827815,74866103,1441625,680857,1323130,711623,143154919,143163971
2026-05-12,DII,281,2382,101742,91402,245,4098,1468,12308,3351,403,47401,392,110120,155353
2026-05-12,FII,16848,33023,334981,349280,9368642,9067567,9517994,8964674,284941,166070,308788,141654,19239049,19315413
2026-05-12,Pro,37677,40490,489173,471260,134698247,117076774,134699108,116916105,2943175,1763898,2993773,1757559,257008944,256878295
2026-05-12,TOTAL,145418,145418,1277719,1277719,210046385,200759190,210046385,200759190,4673092,2611228,4673092,2611228,419513032,419513032
2026-05-13,Client,71622,76152,383370,382835,11359892,11977889,11468904,11902624,1622388,771807,1597670,718914,26186968,26147099
2026-05-13,DII,190,25,79107,98760,310,4290,340,2425,712,1667,20839,962,86276,123351
2026-05-13,FII,17713,18443,392165,365045,2014247,2216443,2018256,2248344,300321,185627,303555,177782,5126516,5131425
2026-05-13,Pro,41684,36589,543762,551764,13315338,13005220,13202287,13050449,3369988,1909029,3371345,1970472,32185021,32182906
2026-05-13,TOTAL,131209,131209,1398404,1398404,26689787,27203842,26689787,27203842,5293409,2868130,5293409,2868130,63584781,63584781
2026-05-14,Client,76302,84623,441854,438842,10974283,10602639,11143969,10524932,1896674,773561,1914482,737009,24765313,24843857
2026-05-14,DII,350,4142,113672,79426,139,2755,74,1045,2287,452,17062,748,119655,102497
2026-05-14,FII,29109,16846,370362,388497,2367047,2338231,2345083,2402650,369650,194328,383489,208981,5668727,5745546
2026-05-14,Pro,41773,41923,573724,592847,14430478,13125581,14282821,13140579,4058417,2129793,4011995,2151396,34359766,34221561
2026-05-14,TOTAL,147534,147534,1499612,1499612,27771947,26069206,27771947,26069206,6327028,3098134,6327028,3098134,64913461,64913461
2026-05-15,Client,68348,75124,356602,370060,20180008,22377664,20272752,22504597,1880488,713094,1819523,733733,45576204,45775789
2026-05-15,DII,138,355,120387,73384,40,1876,308,0,10002,57,20701,2547,132500,97295
2026-05-15,FII,26853,17749,333139,344349,3525093,3723249,3549564,3711637,349532,198421,342479,196146,8156287,8161924
2026-05-15,Pro,36301,38412,477612,499947,24219578,26374173,24102095,26260728,3622652,1972391,3679971,1951537,56702707,56532690
2026-05-15,TOTAL,131640,131640,1287740,1287740,47924719,52476962,47924719,52476962,5862674,2883963,5862674,2883963,110567698,110567698
2026-05-18,Client,74362,82736,348916,362594,32521683,30895685,32597164,30823220,1737973,832603,1726708,831910,66411222,66424332
2026-05-18,DII,352,4399,163458,143319,667,10750,88,4236,4021,683,44796,1503,179931,198341
2026-05-18,FII,28182,21541,350226,359085,5200082,5260950,5157929,5249027,415310,219045,419550,211212,11473795,11418344
2026-05-18,Pro,43423,37643,489639,487241,52650544,41546662,52617795,41637564,3763321,2111823,3729571,2119529,100605412,100629343
2026-05-18,TOTAL,146319,146319,1352239,1352239,90372976,77714047,90372976,77714047,5920625,3164154,5920625,3164154,178670360,178670360
2026-05-19,Client,53156,47723,374321,365915,64667965,70019728,64262973,70291466,1774975,666330,1786361,684066,137556475,137438504
2026-05-19,DII,1538,6,196020,172450,1960,280,350,2030,3933,2026,21611,2510,205757,198957
2026-05-19,FII,12958,19372,381303,407653,9459719,11175822,9737547,11078906,431208,262363,425325,263797,21723373,21932600
2026-05-19,Pro,26242,26793,472782,478408,124377924,140606820,124506698,140430248,3970302,2223612,3947121,2203958,271677682,271593226
2026-05-19,TOTAL,93894,93894,1424426,1424426,198507568,221802650,198507568,221802650,6180418,3154331,6180418,3154331,431163287,431163287
2026-05-20,Client,61896,59653,562680,533208,11037476,9424194,11158879,9337052,1783163,735034,1822718,727027,23604443,23638537
2026-05-20,DII,2025,1741,476010,476472,860,1040,0,1400,1763,3018,19624,2919,484716,502156
2026-05-20,FII,12474,18714,559444,585110,2484517,2057752,2501338,2107084,482291,264397,488546,265581,5860875,5966373
2026-05-20,Pro,32895,29182,500740,504084,13872225,11014163,13734861,11051613,4022432,2254472,3958761,2261394,31696927,31539895
2026-05-20,TOTAL,109290,109290,2098874,2098874,27395078,22497149,27395078,22497149,6289649,3256921,6289649,3256921,61646961,61646961
2026-05-21,Client,74198,69079,814374,782775,10376683,9741223,10263410,9864923,1787627,713542,1819151,734695,23507647,23534033
2026-05-21,DII,31670,31869,686654,686610,755,60,497,7289,3650,924,9298,2024,723713,737587
2026-05-21,FII,34835,43505,2594725,2598525,2400589,2773699,2434495,2737724,494316,314310,487620,308251,8612474,8610120
2026-05-21,Pro,43050,39300,883794,911637,14101820,15245352,14181445,15150398,4277025,2472290,4246549,2456096,37023331,36985425
2026-05-21,TOTAL,183753,183753,4979547,4979547,26879847,27760334,26879847,27760334,6562618,3501066,6562618,3501066,69867165,69867165
2026-05-22,Client,86040,87519,893871,895611,18733195,17564599,19023098,17515562,2248931,991562,2376279,963538,40518198,40861607
2026-05-22,DII,40312,39789,817034,849802,10488,6404,800,0,24246,1435,10301,1667,899919,902359
2026-05-22,FII,72238,66040,2728932,2670076,2861902,2828885,2767789,2849371,539121,290860,533198,294217,9321938,9180691
2026-05-22,Pro,35924,41166,918706,943054,22196755,21752241,22010653,21787196,4782656,2498044,4675176,2522479,52184326,51979724
2026-05-22,TOTAL,234514,234514,5358543,5358543,43802340,42152129,43802340,42152129,7594954,3781901,7594954,3781901,102924381,102924381
2026-05-25,Client,94721,114353,982654,997186,24332981,22852828,24373050,22748651,2091584,967030,2243432,951772,51321798,51428444
2026-05-25,DII,30691,28245,959804,955793,1563,7076,11525,7022,25259,10324,23795,6461,1034717,1032841
2026-05-25,FII,60499,50484,1879403,1844609,4347463,3860728,4229348,3899231,367381,211586,361705,214415,10727060,10599792
2026-05-25,Pro,48068,40897,956210,980483,32660654,33893234,32728738,33958962,4578391,2514030,4433683,2530322,74650587,74673085
2026-05-25,TOTAL,233979,233979,4778071,4778071,61342661,60613866,61342661,60613866,7062615,3702970,7062615,3702970,137734162,137734162
2026-05-26,Client,125640,113893,931288,949332,65919786,71594892,65592345,71875981,1411172,648057,1564495,672044,140630835,140768090
2026-05-26,DII,11385,3623,615445,595675,70,12600,0,16075,46781,19555,32405,3251,705836,651029
2026-05-26,FII,31918,52644,595489,570933,10404658,11266239,10668252,11242081,142657,95235,170373,96598,22536196,22800881
2026-05-26,Pro,45745,44528,896396,922678,120528517,131718558,120592434,131458152,2763908,1517985,2597245,1508939,257471109,257123976
2026-05-26,TOTAL,214688,214688,3038618,3038618,196853031,214592289,196853031,214592289,4364518,2280832,4364518,2280832,421343976,421343976
2026-05-27,Client,52515,35498,399957,358874,8402519,8207238,8454895,8277501,1075907,393656,1015814,425038,18531792,18567620
2026-05-27,DII,390,4768,58201,89791,4260,150,0,0,0,4726,25094,2366,67727,122019
2026-05-27,FII,7792,17939,290470,301089,1712341,1830808,1719155,1828140,160831,91549,173612,86173,4093791,4126108
2026-05-27,Pro,18758,21250,404731,403605,10727414,10750739,10672484,10683294,1781754,1025595,1803972,1001949,24708991,24586554
2026-05-27,TOTAL,79455,79455,1153359,1153359,20846534,20788935,20846534,20788935,3018492,1515526,3018492,1515526,47402301,47402301
2026-05-29,Client,90359,73927,496644,391885,19026788,22888324,18987344,22968973,1275307,458312,1138043,528466,44235734,44088638
2026-05-29,DII,24697,21842,134916,289712,2625,1958,1560,0,0,0,19336,308,164196,332758
2026-05-29,FII,10275,48572,741325,733581,3191611,3825897,3255066,3801621,199016,123497,217914,122723,8091621,8179477
2026-05-29,Pro,65994,46984,680361,638068,24889610,29958532,24866664,29904117,2265759,1368421,2364789,1298733,59228677,59119355
2026-05-29,TOTAL,191325,191325,2053246,2053246,47110634,56674711,47110634,56674711,3740082,1950230,3740082,1950230,111720228,111720228
2026-06-01,Client,72712,53358,291389,295260,27615100,34649972,27493379,34659531,1061125,431019,914400,456190,64121317,63872118
2026-06-01,DII,2004,4495,65918,76484,190,1230,140,10202,348,61,42490,550,69751,134361
2026-06-01,FII,10846,32717,304449,310861,4587638,4850833,4570701,4818473,177158,107061,187722,103385,10037985,10023859
2026-06-01,Pro,37656,32648,408420,387571,41418041,45253578,41556749,45267407,1895399,1118689,1989418,1096705,90131783,90330498
2026-06-01,TOTAL,123218,123218,1070176,1070176,73620969,84755613,73620969,84755613,3134030,1656830,3134030,1656830,164360836,164360836
2026-06-02,Client,81569,67830,327314,340498,82533546,81510220,82744679,81377489,1171182,463989,1140528,463197,166087820,166134221
2026-06-02,DII,1596,3903,73716,151446,820,2880,150,3327,221,0,67154,332,79233,226312
2026-06-02,FII,20005,26921,450720,355703,13019369,11611165,12987563,11751628,225998,136434,218709,127187,25463691,25467711
2026-06-02,Pro,38095,42611,436296,440399,165945639,155489696,165766982,155481517,2184538,1141298,2155548,1151005,325235562,325038062
2026-06-02,TOTAL,141265,141265,1288046,1288046,261499374,248613961,261499374,248613961,3581939,1741721,3581939,1741721,516866306,516866306
2026-06-03,Client,108974,99414,357756,291037,13529223,13151681,13658265,13188166,1234821,507343,1125154,554504,28889798,28916540
2026-06-03,DII,3774,221,67898,109401,535,110,30,110,128,100,27663,2702,72545,140127
2026-06-03,FII,30303,59460,358715,402712,2843610,2888591,2815173,2845689,253507,147293,269998,120601,6522019,6513633
2026-06-03,Pro,66613,50569,444991,426210,18068911,15838363,17968811,15844780,2141143,1261179,2206784,1238108,37821200,37735262
2026-06-03,TOTAL,209664,209664,1229360,1229360,34442279,31878745,34442279,31878745,3629599,1915915,3629599,1915915,73305562,73305562
2026-06-04,Client,55734,48150,274939,244973,11025035,10136162,11030423,10143687,998746,322692,942748,326641,22813308,22736622
2026-06-04,DII,426,82,52315,87834,45,20,25,0,9,13,18173,803,52828,106917
2026-06-04,FII,19659,24974,281654,283656,2258589,2414859,2281232,2435996,189368,113374,197213,105324,5277503,5328395
2026-06-04,Pro,27589,30202,328122,320567,14236688,13203392,14208677,13174750,1720046,910007,1750035,913318,30425844,30397549
2026-06-04,TOTAL,103408,103408,937030,937030,27520357,25754433,27520357,25754433,2908169,1346086,2908169,1346086,58569483,58569483
2026-06-05,Client,81421,76642,303878,299671,24669272,25564864,24739651,25608245,1233765,404874,1133092,419308,52258074,52276609
